9460,32,10,100,127,1000
9475,32,10,100,128,5049505
9490,32,10,100,129,350020
9505,32,10,100,132,5050001
9520,0,10,100,139,9500000
9536,0,10,100,140,1085
9550,0,10,100,141,9900088
9565,0,10,100,8,0
9580,0,10,100,1,0
9595,0,10,100,46,0
9610,0,10,100,57,0
9625,0,10,100,58,2302629
9640,0,10,100,59,6011
9655,0,10,100,61,2
9670,0,10,100,62,879990
9685,0,10,100,67,0
9700,0,10,100,74,0
9715,0,10,100,75,9900000
9730,0,10,100,95,5050000
9745,0,10,100,106,9500010
9760,0,10,100,123,1
9775,0,10,100,124,950
9790,0,10,100,125,99000
9806,0,10,100,126,100000
9820,0,10,100,127,1009
9835,0,10,100,128,5049505
9850,0,10,100,129,250020
9865,0,10,100,132,5050001
9880,0,10,100,139,9500000
9895,0,10,100,140,1085
9910,0,10,100,141,9900088
9925,0,10,100,8,0
9940,0,10,100,1,0
9955,0,10,100,46,0
9970,0,10,100,57,0
9985,0,10,100,58,2342529
10000,0,10,100,59,6011
10015,0,10,100,61,2
10030,0,10,100,62,880990
10045,0,10,100,67,0
10060,0,10,100,74,0
10075,0,10,100,75,9900000
10090,0,10,100,95,5050000
10105,0,10,100,106,9500010
10130,0,10,100,123,1
10145,0,10,100,124,950
10160,0,10,100,125,99000
10175,0,10,100,126,100000
10190,0,10,100,127,1009
10214,0,10,100,128,5049505
10230,0,10,100,129,150020
10245,0,10,100,132,5050001
10259,0,10,100,139,9500000
10274,0,10,100,140,1085
10289,0,10,100,141,9900088
10304,0,10,100,8,0
10320,0,10,100,1,0
10335,0,10,100,46,0
10349,0,10,100,57,0
10365,0,10,100,58,2352429
10379,0,10,100,59,6011
10404,0,10,100,61,2
10419,0,10,100,62,880990
10435,0,10,100,67,0
10450,0,10,100,74,0
10465,0,10,100,75,9900000
10482,0,10,100,95,5050000
10497,0,10,100,106,9500010
10512,0,10,100,123,1
10527,0,10,100,124,950
10542,0,10,100,125,99000
10557,0,10,100,126,100000
10572,0,10,100,127,1009
10587,0,10,100,128,5049505
10602,0,10,100,129,150020
10618,0,10,100,132,5050001
10634,0,10,100,139,9500000
10649,0,10,100,140,1085
10664,0,10,100,141,9900088
10679,0,10,100,8,10
10694,0,10,100,1,0
10710,0,10,100,46,0
10724,0,10,100,57,0
10740,0,10,100,58,3452228
10755,0,10,100,59,6011
10770,0,10,100,61,2
10784,0,10,100,62,880990
10800,0,10,100,67,0
10814,0,10,100,74,290000
10830,0,10,100,75,9900000
10845,0,10,100,95,5050000
10860,0,10,100,106,9500010
10875,0,10,100,123,306001
10890,0,10,100,124,602950
10905,0,10,100,125,99000
10920,0,10,100,126,100000
10935,0,10,100,127,101009
10950,0,10,100,128,5049505
10965,0,10,100,129,150020
10980,0,10,100,132,5050001
10995,0,10,100,139,9500000
11010,0,10,100,140,1085
11024,0,10,100,141,9900088
11040,0,10,100,8,20
11054,0,10,100,1,0
11070,0,10,100,46,250200
11085,0,10,100,57,0
11100,0,10,100,58,3452027
11115,0,10,100,59,6011
11130,0,10,100,61,2
11144,0,10,100,62,880970
11160,0,10,100,67,0
11174,0,10,100,74,450000
11190,0,10,100,75,9900000
11205,0,10,100,95,5050000
11220,0,10,100,106,9500010
11234,0,10,100,123,5001
11250,0,10,100,124,400950
11265,0,10,100,125,99000
11280,0,10,100,126,100000
11295,0,10,100,127,101009
11310,0,10,100,128,5049505
11325,0,10,100,129,150020
11340,0,10,100,132,5050001
11354,0,10,100,139,9500000
11370,0,10,100,140,1085
11394,0,10,100,141,9900088
11410,0,10,100,8,0
11424,0,10,100,1,0
11440,0,10,100,46,180200
11454,0,10,100,57,0
11470,0,10,100,58,3471626
11485,0,10,100,59,6011
11500,0,10,100,61,2
11515,0,10,100,62,881990
11530,0,10,100,67,0
11544,0,10,100,74,410000
11560,0,10,100,75,9900000
11574,0,10,100,95,5050000
11592,0,10,100,106,9500010
11607,0,10,100,123,1
11622,0,10,100,124,950
11637,0,10,100,125,99000
11652,0,10,100,126,100000
11667,0,10,100,127,101009
11682,0,10,100,128,5049505
11697,0,10,100,129,150020
11712,0,10,100,132,5050001
