Date,Time,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),RxBt(V),GSpd(mph),Sats,RPM(rpm),ST,TH,P1,P2,P3,P4,SA,SB,SC,SD,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2026-08-20,18:57:42.970,-46,-47,100,0,1,33,10,-42,100,0,15.6,0.0,9,0,0,2,1024,1024,-1024,-805,0,-1,-1,-1,0x000000000000000D,1500,1500,1607,2012,1500,1500,1643,1500,1525,1513,1508,1526,1550,1500,2012,1607,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-08-20,18:57:43.070,-64,-48,100,0,1,33,10,-44,100,0,15.6,0.0,9,0,0,2,1024,1024,-1024,-820,0,-1,-1,-1,0x000000000000000D,1500,1500,1607,2012,1500,1500,1643,1500,1525,1513,1508,1526,1550,1500,2012,1607,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-08-20,18:57:43.170,-64,-48,100,0,1,33,10,-44,100,0,15.6,0.0,9,0,0,2,1024,1024,-1024,-814,0,-1,-1,-1,0x000000000000000D,1500,1500,1607,2012,1500,1500,1643,1500,1525,1513,1508,1526,1550,1500,2012,1607,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-08-20,18:57:43.270,-64,-48,100,0,1,33,10,-44,100,0,15.6,0.0,9,0,0,2,1024,1024,-1024,-819,0,-1,-1,-1,0x000000000000000D,1500,1500,1607,2012,1500,1500,1643,1500,1525,1513,1508,1526,1550,1500,2012,1607,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-08-20,18:57:43.370,-64,-48,100,0,1,33,10,-42,100,0,15.6,0.0,9,0,0,2,1024,1024,-1024,-804,0,-1,-1,-1,0x000000000000000D,1500,1500,1607,2012,1500,1500,1643,1500,1525,1513,1508,1526,1550,1500,2012,1607,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-08-20,18:57:43.470,-64,-48,100,0,1,33,10,-42,100,0,15.6,0.0,9,0,0,2,1024,1024,-1024,-809,0,-1,-1,-1,0x000000000000000D,1500,1500,1607,2012,1500,1500,1643,1500,1525,1513,1508,1526,1550,1500,2012,1607,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-08-20,18:57:43.570,-64,-48,100,0,1,33,10,-40,100,0,15.6,0.0,9,0,0,2,1024,1024,-1024,-804,0,-1,-1,-1,0x000000000000000D,1500,1500,1607,2012,1500,1500,1643,1500,1525,1513,1508,1526,1550,1500,2012,1607,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-08-20,18:57:43.670,-64,-48,100,0,1,33,10,-40,100,0,15.6,0.0,9,0,0,2,1024,1024,-1024,-804,0,-1,-1,-1,0x000000000000000D,1500,1500,1607,2012,1500,1500,1643,1500,1525,1513,1508,1526,1550,1500,2012,1607,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-08-20,18:57:43.770,-64,-47,100,0,1,33,10,-41,100,0,15.6,0.0,9,0,-1,2,1024,1024,-1024,-804,0,-1,-1,-1,0x000000000000000D,1500,1500,1607,2012,1500,1500,1643,1500,1525,1513,1508,1526,1550,1500,2012,1607,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-08-20,18:57:43.870,-64,-47,100,0,1,33,10,-41,100,0,15.6,0.0,9,0,0,2,1024,1024,-1024,-799,0,-1,-1,-1,0x000000000000000D,1500,1500,1607,2012,1500,1500,1643,1500,1525,1513,1508,1526,1550,1500,2012,1607,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-08-20,18:57:43.970,-64,-47,100,0,1,33,10,-41,100,0,15.6,0.0,9,0,-1,2,1024,1024,-1024,-794,0,-1,-1,-1,0x000000000000000D,1500,1500,1607,2012,1500,1500,1643,1500,1525,1513,1508,1526,1550,1500,2012,1607,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-08-20,18:57:44.070,-64,-47,100,0,1,33,10,-42,100,0,15.6,0.0,9,0,0,2,1024,1024,-1024,-809,0,-1,-1,-1,0x000000000000000D,1500,1500,1607,2012,1500,1500,1643,1500,1525,1513,1508,1526,1550,1500,2012,1607,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-08-20,18:57:44.170,-64,-47,100,0,1,33,10,-42,100,0,15.6,0.0,9,0,0,2,1024,1024,-1024,-809,0,-1,-1,-1,0x000000000000000D,1500,1500,1607,2012,1500,1500,1643,1500,1525,1513,1508,1526,1550,1500,2012,1607,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-08-20,18:57:44.270,-47,-48,100,0,0,33,10,-39,100,0,15.6,0.0,9,0,0,2,1024,1024,-1024,-814,0,-1,-1,-1,0x000000000000000D,1500,1500,1607,2012,1500,1500,1643,1500,1525,1513,1508,1526,1550,1500,2012,1607,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-08-20,18:57:44.370,-47,-48,100,0,0,33,10,-39,100,0,15.6,0.0,9,0,0,2,1024,1024,-1024,-795,0,-1,-1,-1,0x000000000000000D,1500,1500,1607,2012,1500,1500,1643,1500,1525,1513,1508,1526,1550,1500,2012,1607,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-08-20,18:57:44.470,-47,-48,100,0,0,33,10,-39,100,0,15.6,0.0,9,0,0,2,1024,1024,-1024,-804,0,-1,-1,-1,0x000000000000000D,1500,1500,1607,2012,1500,1500,1643,1500,1525,1513,1508,1526,1550,1500,2012,1607,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-08-20,18:57:44.570,-47,-48,100,0,0,33,10,-38,100,0,15.6,0.0,9,0,0,2,1024,1024,-1024,-799,0,-1,-1,-1,0x000000000000000D,1500,1500,1607,2012,1500,1500,1643,1500,1525,1513,1508,1526,1550,1500,2012,1607,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-08-20,18:57:44.670,-47,-48,100,0,0,33,10,-38,100,0,15.6,0.0,9,0,1,2,1024,1024,-1024,-799,0,-1,-1,-1,0x000000000000000D,1500,1500,1607,2012,1500,1500,1643,1500,1525,1513,1508,1526,1550,1500,2012,1607,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-08-20,18:57:44.770,-46,-48,100,0,0,33,10,-39,100,0,15.5,0.0,9,0,0,2,1024,1024,-1024,-814,0,-1,-1,-1,0x000000000000000D,1500,1500,1607,2012,1500,1500,1643,1500,1525,1513,1508,1526,1550,1500,2012,1607,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-08-20,18:57:44.870,-46,-48,100,0,0,33,10,-39,100,0,15.5,0.0,9,0,0,2,1024,1024,-1024,-814,0,-1,-1,-1,0x000000000000000D,1500,1500,1607,2012,1500,1500,1643,1500,1525,1513,1508,1526,1550,1500,2012,1607,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-08-20,18:57:44.970,-46,-48,100,0,0,33,10,-41,100,0,15.5,0.0,9,0,0,2,1024,1024,-1024,-806,0,-1,-1,-1,0x000000000000000D,1500,1500,1607,2012,1500,1500,1643,1500,1525,1513,1508,1526,1550,1500,2012,1607,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-08-20,18:57:45.070,-46,-48,100,0,0,33,10,-41,100,0,15.5,0.0,9,0,0,2,1024,1024,-1024,-799,0,-1,-1,-1,0x000000000000000D,1500,1500,1607,2012,1500,1500,1643,1500,1525,1513,1508,1526,1550,1500,2012,1607,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-08-20,18:57:45.170,-46,-48,100,0,0,33,10,-41,100,0,15.5,0.0,9,0,0,2,1024,1024,-1024,-808,0,-1,-1,-1,0x000000000000000D,1500,1500,1607,2012,1500,1500,1643,1500,1525,1513,1508,1526,1550,1500,2012,1607,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-08-20,18:57:45.270,-44,-48,100,0,0,33,10,-43,100,0,15.5,0.0,9,0,0,2,1024,1024,-1024,-809,0,-1,-1,-1,0x000000000000000D,1500,1500,1607,2012,1500,1500,1643,1500,1525,1513,1508,1526,1550,1500,2012,1607,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-08-20,18:57:45.370,-44,-48,100,0,0,33,10,-43,100,0,15.5,0.0,9,0,0,2,1024,1024,-1024,-809,0,-1,-1,-1,0x000000000000000D,1500,1500,1607,2012,1500,1500,1643,1500,1525,1513,1508,1526,1550,1500,2012,1607,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-08-20,18:57:45.470,-44,-48,100,0,0,33,10,-48,100,0,15.5,0.0,9,0,0,2,1024,1024,-1024,-807,0,-1,-1,-1,0x000000000000000D,1500,1500,1607,2012,1500,1500,1643,1500,1525,1513,1508,1526,1550,1500,2012,1607,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-08-20,18:57:45.570,-44,-48,100,0,0,33,10,-48,100,0,15.5,0.0,9,0,0,2,1024,1024,-1024,-809,0,-1,-1,-1,0x000000000000000D,1500,1500,1607,2012,1500,1500,1643,1500,1525,1513,1508,1526,1550,1500,2012,1607,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-08-20,18:57:45.670,-44,-48,100,0,0,33,10,-48,100,0,15.5,0.0,9,0,0,2,1024,1024,-1024,-805,0,-1,-1,-1,0x000000000000000D,1500,1500,1607,2012,1500,1500,1643,1500,1525,1513,1508,1526,1550,1500,2012,1607,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-08-20,18:57:45.770,-45,-48,100,0,0,33,10,-40,100,0,15.5,0.0,9,0,0,2,1024,1024,-1024,-809,0,-1,-1,-1,0x000000000000000D,1500,1500,1607,2012,1500,1500,1643,1500,1525,1513,1508,1526,1550,1500,2012,1607,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-08-20,18:57:45.870,-45,-48,100,0,0,33,10,-40,100,0,15.5,0.0,9,0,0,3,1024,1024,-1024,-799,0,-1,-1,-1,0x000000000000000D,1500,1500,1607,2012,1500,1500,1643,1500,1525,1513,1508,1526,1550,1500,2012,1607,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-08-20,18:57:45.970,-45,-48,100,0,0,33,10,-42,100,0,15.5,0.0,9,0,0,2,1024,1024,-1024,-811,0,-1,-1,-1,0x000000000000000D,1500,1500,1607,2012,1500,1500,1643,1500,1525,1513,1508,1526,1550,1500,2012,1607,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-08-20,18:57:46.070,-45,-48,100,0,0,33,10,-42,100,0,15.5,0.0,9,0,0,2,1024,1024,-1024,-809,0,-1,-1,-1,0x000000000000000D,1500,1500,1607,2012,1500,1500,1643,1500,1525,1513,1508,1526,1550,1500,2012,1607,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-08-20,18:57:46.170,-47,-48,100,0,0,33,10,-39,100,0,15.5,0.0,9,0,0,2,1024,1024,-1024,-808,0,-1,-1,-1,0x000000000000000D,1500,1500,1607,2012,1500,1500,1643,1500,1525,1513,1508,1526,1550,1500,2012,1607,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-08-20,18:57:46.270,-47,-48,100,0,0,33,10,-39,100,0,15.5,0.0,9,0,0,2,1024,1024,-1024,-810,0,-1,-1,-1,0x000000000000000D,1500,1500,1607,2012,1500,1500,1643,1500,1525,1513,1508,1526,1550,1500,2012,1607,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-08-20,18:57:46.370,-47,-48,100,0,0,33,10,-39,100,0,15.5,0.0,9,0,0,2,1024,1024,-1024,-811,0,-1,-1,-1,0x000000000000000D,1500,1500,1607,2012,1500,1500,1643,1500,1525,1513,1508,1526,1550,1500,2012,1607,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-08-20,18:57:46.470,-47,-48,100,0,0,33,10,-39,100,0,15.5,0.0,9,0,0,2,1024,1024,-1024,-811,0,-1,-1,-1,0x000000000000000D,1500,1500,1607,2012,1500,1500,1643,1500,1525,1513,1508,1526,1550,1500,2012,1607,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-08-20,18:57:46.570,-47,-48,100,0,0,33,10,-39,100,0,15.5,0.0,9,0,0,2,1024,1024,-1024,-810,0,-1,-1,-1,0x000000000000000D,1500,1500,1607,2012,1500,1500,1643,1500,1525,1513,1508,1526,1550,1500,2012,1607,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-08-20,18:57:46.670,-44,-45,99,0,1,33,10,-43,100,0,15.5,0.0,9,0,0,2,1024,1024,-1024,-805,0,-1,-1,-1,0x000000000000000D,1500,1500,1607,2012,1500,1500,1643,1500,1525,1513,1508,1526,1550,1500,2012,1607,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-08-20,18:57:46.770,-44,-45,99,0,1,33,10,-43,100,0,15.5,0.0,9,0,0,2,1024,1024,-1024,-814,0,-1,-1,-1,0x000000000000000D,1500,1500,1607,2012,1500,1500,1643,1500,1525,1513,1508,1526,1550,1500,2012,1607,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-08-20,18:57:46.870,-44,-45,99,0,1,33,10,-43,100,0,15.5,0.0,9,0,0,2,1024,1024,-1024,-809,0,-1,-1,-1,0x000000000000000D,1500,1500,1607,2012,1500,1500,1643,1500,1525,1513,1508,1526,1550,1500,2012,1607,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-08-20,18:57:46.970,-44,-45,99,0,1,33,10,-41,100,0,15.5,0.0,9,0,0,2,1024,1024,-1024,-814,0,-1,-1,-1,0x000000000000000D,1500,1500,1607,2012,1500,1500,1643,1500,1525,1513,1508,1526,1550,1500,2012,1607,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-08-20,18:57:47.070,-44,-45,99,0,1,33,10,-41,100,0,15.5,0.0,9,0,0,2,1024,1024,-1024,-805,0,-1,-1,-1,0x000000000000000D,1500,1500,1607,2012,1500,1500,1643,1500,1525,1513,1508,1526,1550,1500,2012,1607,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-08-20,18:57:47.170,-45,-49,100,0,0,33,10,-45,100,0,15.5,0.0,9,0,0,2,1024,1024,-1024,-799,0,-1,-1,-1,0x000000000000000D,1500,1500,1607,2012,1500,1500,1643,1500,1525,1513,1508,1526,1550,1500,2012,1607,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-08-20,18:57:47.270,-45,-49,100,0,0,33,10,-45,100,0,15.5,0.0,9,0,0,2,1024,1024,-1024,-814,0,-1,-1,-1,0x000000000000000D,1500,1500,1607,2012,1500,1500,1643,1500,1525,1513,1508,1526,1550,1500,2012,1607,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-08-20,18:57:47.370,-45,-49,100,0,0,33,10,-45,100,0,15.5,0.0,9,0,0,2,1024,1024,-1024,-809,0,-1,-1,-1,0x000000000000000D,1500,1500,1607,2012,1500,1500,1643,1500,1525,1513,1508,1526,1550,1500,2012,1607,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-08-20,18:57:47.470,-45,-49,100,0,0,33,10,-48,100,0,15.5,0.0,9,0,0,2,1024,1024,-1024,-799,0,-1,-1,-1,0x000000000000000D,1500,1500,1607,2012,1500,1500,1643,1500,1525,1513,1508,1526,1550,1500,2012,1607,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-08-20,18:57:47.570,-45,-49,100,0,0,33,10,-48,100,0,15.5,0.0,9,0,0,2,1024,1024,-1024,-809,0,-1,-1,-1,0x000000000000000D,1500,1500,1607,2012,1500,1500,1643,1500,1525,1513,1508,1526,1550,1500,2012,1607,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-08-20,18:57:47.670,-45,-49,100,0,0,33,10,-41,100,0,15.5,0.0,9,0,0,2,1024,1024,-1024,-809,0,-1,-1,-1,0x000000000000000D,1500,1500,1607,2012,1500,1500,1643,1500,1525,1513,1508,1526,1550,1500,2012,1607,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-08-20,18:57:47.770,-45,-49,100,0,0,33,10,-41,100,0,15.6,0.0,9,0,0,2,1024,1024,-1024,-814,0,-1,-1,-1,0x000000000000000D,1500,1500,1607,2012,1500,1500,1643,1500,1525,1513,1508,1526,1550,1500,2012,1607,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-08-20,18:57:47.870,-46,-49,100,0,0,33,10,-42,100,0,15.6,0.0,9,0,0,2,1024,1024,-1024,-805,0,-1,-1,-1,0x000000000000000D,1500,1500,1607,2012,1500,1500,1643,1500,1525,1513,1508,1526,1550,1500,2012,1607,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-08-20,18:57:47.970,-46,-49,100,0,0,33,10,-42,100,0,15.6,0.0,9,0,0,2,1024,1024,-1024,-806,0,-1,-1,-1,0x000000000000000D,1500,1500,1607,2012,1500,1500,1643,1500,1525,1513,1508,1526,1550,1500,2012,1607,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-08-20,18:57:48.070,-46,-49,100,0,0,33,10,-42,100,0,15.6,0.0,9,0,0,2,1024,1024,-1024,-819,0,-1,-1,-1,0x000000000000000D,1500,1500,1607,2012,1500,1500,1643,1500,1525,1513,1508,1526,1550,1500,2012,1607,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-08-20,18:57:48.170,-46,-49,100,0,0,33,10,-39,100,0,15.6,0.0,9,0,0,2,1024,1024,-1024,-809,0,-1,-1,-1,0x000000000000000D,1500,1500,1607,2012,1500,1500,1643,1500,1525,1513,1508,1526,1550,1500,2012,1607,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-08-20,18:57:48.270,-46,-49,100,0,0,33,10,-39,100,0,15.6,0.0,9,0,0,2,1024,1024,-1024,-805,0,-1,-1,-1,0x000000000000000D,1500,1500,1607,2012,1500,1500,1643,1500,1525,1513,1508,1526,1550,1500,2012,1607,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-08-20,18:57:48.370,-45,-49,100,0,0,33,10,-39,100,0,15.6,0.0,9,0,0,2,1024,1024,-1024,-814,0,-1,-1,-1,0x000000000000000D,1500,1500,1607,2012,1500,1500,1643,1500,1525,1513,1508,1526,1550,1500,2012,1607,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-08-20,18:57:48.470,-45,-49,100,0,0,33,10,-39,100,0,15.6,0.0,9,0,0,2,1024,1024,-1024,-819,0,-1,-1,-1,0x000000000000000D,1500,1500,1607,2012,1500,1500,1643,1500,1525,1513,1508,1526,1550,1500,2012,1607,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-08-20,18:57:48.570,-45,-49,100,0,0,33,10,-39,100,0,15.6,0.0,9,0,0,2,1024,1024,-1024,-814,0,-1,-1,-1,0x000000000000000D,1500,1500,1607,2012,1500,1500,1643,1500,1525,1513,1508,1526,1550,1500,2012,1607,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-08-20,18:57:48.670,-45,-49,100,0,0,33,10,-39,100,0,15.6,0.0,9,0,0,2,1024,1024,-1024,-809,0,-1,-1,-1,0x000000000000000D,1500,1500,1607,2012,1500,1500,1643,1500,1525,1513,1508,1526,1550,1500,2012,1607,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-08-20,18:57:48.770,-45,-49,100,0,0,33,10,-39,100,0,15.6,0.0,9,0,0,2,1024,1024,-1024,-824,0,-1,-1,-1,0x000000000000000D,1500,1500,1607,2012,1500,1500,1643,1500,1525,1513,1508,1526,1550,1500,2012,1607,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-08-20,18:57:48.870,-47,-49,100,0,0,33,10,-40,100,0,15.6,0.0,9,0,0,2,1024,1024,-1024,-809,0,-1,-1,-1,0x000000000000000D,1500,1500,1607,2012,1500,1500,1643,1500,1525,1513,1508,1526,1550,1500,2012,1607,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-08-20,18:57:48.970,-47,-49,100,0,0,33,10,-40,100,0,15.6,0.0,9,0,-1,2,1024,1024,-1024,-794,0,-1,-1,-1,0x000000000000000D,1500,1500,1607,2012,1500,1500,1643,1500,1525,1513,1508,1526,1550,1500,2012,1607,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-08-20,18:57:49.070,-47,-49,100,0,0,33,10,-43,100,0,15.6,0.0,9,0,0,2,1024,1024,-1024,-809,0,-1,-1,-1,0x000000000000000D,1500,1500,1607,2012,1500,1500,1643,1500,1525,1513,1508,1526,1550,1500,2012,1607,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-08-20,18:57:49.170,-47,-49,100,0,0,33,10,-43,100,0,15.6,0.0,9,0,0,2,1024,1024,-1024,-804,0,-1,-1,-1,0x000000000000000D,1500,1500,1607,2012,1500,1500,1643,1500,1525,1513,1508,1526,1550,1500,2012,1607,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-08-20,18:57:49.270,-47,-49,100,0,0,33,10,-43,100,0,15.6,0.0,9,0,0,2,1024,1024,-1024,-805,0,-1,-1,-1,0x000000000000000D,1500,1500,1607,2012,1500,1500,1643,1500,1525,1513,1508,1526,1550,1500,2012,1607,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-08-20,18:57:49.370,-46,-49,100,0,0,33,10,-48,100,0,15.6,0.0,9,0,0,2,1024,1024,-1024,-814,0,-1,-1,-1,0x000000000000000D,1500,1500,1607,2012,1500,1500,1643,1500,1525,1513,1508,1526,1550,1500,2012,1607,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-08-20,18:57:49.470,-46,-49,100,0,0,33,10,-48,100,0,15.6,0.0,9,0,0,2,1024,1024,-1024,-794,0,-1,-1,-1,0x000000000000000D,1500,1500,1607,2012,1500,1500,1643,1500,1525,1513,1508,1526,1550,1500,2012,1607,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-08-20,18:57:49.570,-46,-49,100,0,0,33,10,-40,100,0,15.6,0.0,9,0,0,2,1024,1024,-1024,-809,0,-1,-1,-1,0x000000000000000D,1500,1500,1607,2012,1500,1500,1643,1500,1525,1513,1508,1526,1550,1500,2012,1607,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-08-20,18:57:49.670,-46,-49,100,0,0,33,10,-40,100,0,15.6,0.0,9,0,0,2,1024,1024,-1024,-810,0,-1,-1,-1,0x000000000000000D,1500,1500,1607,2012,1500,1500,1643,1500,1525,1513,1508,1526,1550,1500,2012,1607,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-08-20,18:57:49.770,-46,-49,100,0,0,33,10,-40,100,0,15.6,0.0,9,0,0,2,1024,1024,-1024,-809,0,-1,-1,-1,0x000000000000000D,1500,1500,1607,2012,1500,1500,1643,1500,1525,1513,1508,1526,1550,1500,2012,1607,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-08-20,18:57:49.870,-46,-49,100,0,0,33,10,-42,100,0,15.6,0.0,9,0,0,2,1024,1024,-1024,-809,0,-1,-1,-1,0x000000000000000D,1500,1500,1607,2012,1500,1500,1643,1500,1525,1513,1508,1526,1550,1500,2012,1607,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-08-20,18:57:49.970,-46,-49,100,0,0,33,10,-42,100,0,15.6,0.0,9,0,0,2,1024,1024,-1024,-805,0,-1,-1,-1,0x000000000000000D,1500,1500,1607,2012,1500,1500,1643,1500,1525,1513,1508,1526,1550,1500,2012,1607,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-08-20,18:57:50.070,-46,-49,100,0,0,33,10,-39,100,0,15.6,0.0,9,0,0,2,1024,1024,-1024,-804,0,-1,-1,-1,0x000000000000000D,1500,1500,1607,2012,1500,1500,1643,1500,1525,1513,1508,1526,1550,1500,2012,1607,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-08-20,18:57:50.170,-46,-49,100,0,0,33,10,-39,100,0,15.6,0.0,9,0,0,2,1024,1024,-1024,-819,0,-1,-1,-1,0x000000000000000D,1500,1500,1607,2012,1500,1500,1643,1500,1525,1513,1508,1526,1550,1500,2012,1607,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
